id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality
632,32,Category_32 Item 1 - Single Serve,11.9,17,lb,SKU-000632,0714014011937,High quality category_32 item 1 - single serve available in our store,good
633,32,Organic Category_32 Item 2,8.03,0,pack,SKU-000633,9325012495523,High quality organic category_32 item 2 available in our store,neutral
634,32,Premium Category_32 Item 2,16.36,28,bag,SKU-000634,8938911908332,High quality premium category_32 item 2 available in our store,neutral
635,32,Category_32 Item 2 - Family Size,21.17,25,lb,SKU-000635,4280138759278,High quality category_32 item 2 - family size available in our store,good
636,32,Category_32 Item 2 - Single Serve,5.28,137,oz,SKU-000636,1256638361511,High quality category_32 item 2 - single serve available in our store,good
637,32,Organic Category_32 Item 3,16.68,121,lb,SKU-000637,7182754801577,High quality organic category_32 item 3 available in our store,good
638,32,Premium Category_32 Item 3,16.51,102,lb,SKU-000638,1647947386461,High quality premium category_32 item 3 available in our store,poor
639,32,Category_32 Item 3 - Family Size,17.41,121,oz,SKU-000639,3175207167812,High quality category_32 item 3 - family size available in our store,good
640,32,Category_32 Item 3 - Single Serve,13.25,77,oz,SKU-000640,1266912153534,High quality category_32 item 3 - single serve available in our store,good
641,33,Category_33 Item 1,15.58,58,each,SKU-000641,9613674994653,High quality category_33 item 1 available in our store,neutral
642,33,Category_33 Item 2,12.6,82,oz,SKU-000642,7967842711477,High quality category_33 item 2 available in our store,neutral
643,33,Category_33 Item 3,2.33,113,each,SKU-000643,7320101702690,High quality category_33 item 3 available in our store,good
644,33,Category_33 Item 4,8.26,132,pack,SKU-000644,5249911877348,High quality category_33 item 4 available in our store,good
645,33,Category_33 Item 5,12.86,16,oz,SKU-000645,7784858800618,High quality category_33 item 5 available in our store,good
646,33,Organic Category_33 Item 1,19.23,145,lb,SKU-000646,6756770028426,High quality organic category_33 item 1 available in our store,poor
647,33,Premium Category_33 Item 1,4.94,8,bag,SKU-000647,7624671978890,High quality premium category_33 item 1 available in our store,good
648,33,Category_33 Item 1 - Family Size,6.99,118,box,SKU-000648,7782806479695,High quality category_33 item 1 - family size available in our store,poor
649,33,Category_33 Item 1 - Single Serve,11.21,61,oz,SKU-000649,5450090255906,High quality category_33 item 1 - single serve available in our store,good
650,33,Organic Category_33 Item 2,22.86,141,oz,SKU-000650,5616556503336,High quality organic category_33 item 2 available in our store,neutral
651,33,Premium Category_33 Item 2,8.27,0,oz,SKU-000651,4911415208508,High quality premium category_33 item 2 available in our store,good
652,33,Category_33 Item 2 - Family Size,28.23,54,pack,SKU-000652,7698640790561,High quality category_33 item 2 - family size available in our store,good
653,33,Category_33 Item 2 - Single Serve,4.09,0,box,SKU-000653,9659171357850,High quality category_33 item 2 - single serve available in our store,neutral
654,33,Organic Category_33 Item 3,15.07,33,bottle,SKU-000654,2945637183444,High quality organic category_33 item 3 available in our store,neutral
655,33,Premium Category_33 Item 3,6.8,78,bottle,SKU-000655,0496391919548,High quality premium category_33 item 3 available in our store,neutral
656,33,Category_33 Item 3 - Family Size,12.96,89,bag,SKU-000656,1987635148460,High quality category_33 item 3 - family size available in our store,good
657,33,Category_33 Item 3 - Single Serve,11.15,101,box,SKU-000657,8536649878202,High quality category_33 item 3 - single serve available in our store,neutral
658,34,Category_34 Item 1,9.41,72,oz,SKU-000658,8297374896908,High quality category_34 item 1 available in our store,good
659,34,Category_34 Item 2,6.03,70,bottle,SKU-000659,8357232466510,High quality category_34 item 2 available in our store,good
660,34,Category_34 Item 3,10.83,76,each,SKU-000660,3644249363129,High quality category_34 item 3 available in our store,neutral
661,34,Category_34 Item 4,14.49,103,bottle,SKU-000661,3034778660323,High quality category_34 item 4 available in our store,good
662,34,Category_34 Item 5,1.37,127,oz,SKU-000662,4204482070018,High quality category_34 item 5 available in our store,good
663,34,Category_34 Item 6,6.81,9,box,SKU-000663,5941651623192,High quality category_34 item 6 available in our store,neutral
664,34,Category_34 Item 7,3.84,56,bottle,SKU-000664,8189847139158,High quality category_34 item 7 available in our store,neutral
665,34,Category_34 Item 8,14.59,91,box,SKU-000665,5963632123477,High quality category_34 item 8 available in our store,good
666,34,Category_34 Item 9,10.85,142,each,SKU-000666,6490785158678,High quality category_34 item 9 available in our store,good
667,34,Organic Category_34 Item 1,19.79,143,pack,SKU-000667,3425754090034,High quality organic category_34 item 1 available in our store,poor
668,34,Premium Category_34 Item 1,23.07,56,oz,SKU-000668,4864518376066,High quality premium category_34 item 1 available in our store,poor
669,34,Category_34 Item 1 - Family Size,15.48,95,oz,SKU-000669,4413432756043,High quality category_34 item 1 - family size available in our store,good
670,34,Category_34 Item 1 - Single Serve,2.76,13,pack,SKU-000670,1776561248159,High quality category_34 item 1 - single serve available in our store,neutral
671,34,Organic Category_34 Item 2,15.28,49,box,SKU-000671,6985700272060,High quality organic category_34 item 2 available in our store,neutral
672,34,Premium Category_34 Item 2,12.94,38,each,SKU-000672,3459112382967,High quality premium category_34 item 2 available in our store,good
673,34,Category_34 Item 2 - Family Size,33.57,117,each,SKU-000673,5772429543165,High quality category_34 item 2 - family size available in our store,neutral
674,34,Category_34 Item 2 - Single Serve,12.67,124,oz,SKU-000674,5266930089316,High quality category_34 item 2 - single serve available in our store,good
675,34,Organic Category_34 Item 3,12.64,70,each,SKU-000675,7342069694213,High quality organic category_34 item 3 available in our store,good
676,34,Premium Category_34 Item 3,18.61,22,each,SKU-000676,5291086771334,High quality premium category_34 item 3 available in our store,neutral
677,34,Category_34 Item 3 - Family Size,15.32,0,lb,SKU-000677,3447626393432,High quality category_34 item 3 - family size available in our store,good
678,34,Category_34 Item 3 - Single Serve,6.59,3,oz,SKU-000678,6262044397353,High quality category_34 item 3 - single serve available in our store,neutral
679,35,Category_35 Item 1,11.14,63,each,SKU-000679,9710725636699,High quality category_35 item 1 available in our store,good
680,35,Category_35 Item 2,2.92,98,box,SKU-000680,4118005375996,High quality category_35 item 2 available in our store,good
681,35,Category_35 Item 3,13.35,76,oz,SKU-000681,0048964652804,High quality category_35 item 3 available in our store,neutral
682,35,Category_35 Item 4,8.85,111,bottle,SKU-000682,9242875721586,High quality category_35 item 4 available in our store,good
683,35,Organic Category_35 Item 1,20.54,48,each,SKU-000683,6241502745646,High quality organic category_35 item 1 available in our store,poor
684,35,Premium Category_35 Item 1,9.41,33,each,SKU-000684,4948562572879,High quality premium category_35 item 1 available in our store,neutral
685,35,Category_35 Item 1 - Family Size,6.19,9,bag,SKU-000685,0320320742764,High quality category_35 item 1 - family size available in our store,good
686,35,Category_35 Item 1 - Single Serve,9.01,12,box,SKU-000686,1707587771215,High quality category_35 item 1 - single serve available in our store,neutral
687,35,Organic Category_35 Item 2,13.08,29,bag,SKU-000687,5134228499393,High quality organic category_35 item 2 available in our store,good
688,35,Premium Category_35 Item 2,7.75,52,bottle,SKU-000688,0892613715040,High quality premium category_35 item 2 available in our store,good
689,35,Category_35 Item 2 - Family Size,11.47,133,oz,SKU-000689,1659152017771,High quality category_35 item 2 - family size available in our store,neutral
690,35,Category_35 Item 2 - Single Serve,7.27,26,box,SKU-000690,4905097592307,High quality category_35 item 2 - single serve available in our store,good
691,35,Organic Category_35 Item 3,3.41,50,box,SKU-000691,4501896164235,High quality organic category_35 item 3 available in our store,good
692,35,Premium Category_35 Item 3,11.67,104,oz,SKU-000692,6103266421474,High quality premium category_35 item 3 available in our store,neutral
693,35,Category_35 Item 3 - Family Size,29.02,123,oz,SKU-000693,6492515837761,High quality category_35 item 3 - family size available in our store,good
694,35,Category_35 Item 3 - Single Serve,2.33,28,pack,SKU-000694,7499616592666,High quality category_35 item 3 - single serve available in our store,good
695,36,Category_36 Item 1,12.68,19,bottle,SKU-000695,1085732788142,High quality category_36 item 1 available in our store,poor
696,36,Category_36 Item 2,10.66,116,oz,SKU-000696,7617422438644,High quality category_36 item 2 available in our store,good
697,36,Category_36 Item 3,13.19,10,pack,SKU-000697,9081081866175,High quality category_36 item 3 available in our store,neutral
698,36,Category_36 Item 4,5.68,29,lb,SKU-000698,9454918017222,High quality category_36 item 4 available in our store,poor
699,36,Category_36 Item 5,1.14,35,bottle,SKU-000699,6016459779453,High quality category_36 item 5 available in our store,good
700,36,Organic Category_36 Item 1,25.55,68,bottle,SKU-000700,2321941680068,High quality organic category_36 item 1 available in our store,neutral
701,36,Premium Category_36 Item 1,5.38,116,oz,SKU-000701,1027769749956,High quality premium category_36 item 1 available in our store,neutral
702,36,Category_36 Item 1 - Family Size,14.66,42,lb,SKU-000702,6412203103039,High quality category_36 item 1 - family size available in our store,neutral
703,36,Category_36 Item 1 - Single Serve,15.71,40,lb,SKU-000703,7236831472768,High quality category_36 item 1 - single serve available in our store,neutral
704,36,Organic Category_36 Item 2,20.93,46,box,SKU-000704,0122777079338,High quality organic category_36 item 2 available in our store,good
705,36,Premium Category_36 Item 2,2.29,33,bag,SKU-000705,4960501667996,High quality premium category_36 item 2 available in our store,good
706,36,Category_36 Item 2 - Family Size,10.97,66,bottle,SKU-000706,8407678997304,High quality category_36 item 2 - family size available in our store,neutral
707,36,Category_36 Item 2 - Single Serve,11.16,147,bottle,SKU-000707,8069581467178,High quality category_36 item 2 - single serve available in our store,poor
708,36,Organic Category_36 Item 3,15.49,133,bottle,SKU-000708,9576024375734,High quality organic category_36 item 3 available in our store,good
709,36,Premium Category_36 Item 3,14.73,88,bottle,SKU-000709,8395972466575,High quality premium category_36 item 3 available in our store,good
710,36,Category_36 Item 3 - Family Size,25.67,13,lb,SKU-000710,2934172232977,High quality category_36 item 3 - family size available in our store,good
711,36,Category_36 Item 3 - Single Serve,13.72,126,pack,SKU-000711,1674338005458,High quality category_36 item 3 - single serve available in our store,neutral
712,37,Category_37 Item 1,4.6,71,lb,SKU-000712,2280156193186,High quality category_37 item 1 available in our store,neutral
713,37,Category_37 Item 2,6.67,60,lb,SKU-000713,3745508428914,High quality category_37 item 2 available in our store,neutral
714,37,Category_37 Item 3,7.71,127,bag,SKU-000714,0771199180810,High quality category_37 item 3 available in our store,poor
715,37,Category_37 Item 4,12.17,4,lb,SKU-000715,2135247871255,High quality category_37 item 4 available in our store,good
716,37,Category_37 Item 5,9.23,23,pack,SKU-000716,5213760375485,High quality category_37 item 5 available in our store,neutral
717,37,Category_37 Item 6,5.56,130,box,SKU-000717,2145653286321,High quality category_37 item 6 available in our store,neutral
718,37,Category_37 Item 7,15.25,93,pack,SKU-000718,6667850720812,High quality category_37 item 7 available in our store,good
719,37,Category_37 Item 8,7.81,143,pack,SKU-000719,1556260602908,High quality category_37 item 8 available in our store,good
720,37,Category_37 Item 9,10.85,115,lb,SKU-000720,8466845504899,High quality category_37 item 9 available in our store,neutral
